"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"278","[0.406234472990036\， 0.36859098076820374\， 0.3209744095802307\， 0.4012180268764496]","1.0","[0.0\， 0.0\， 0.0]","faces/f278-0.json","Fan Jun","(-149.2915799780386\， -86.21285225480743)","(41.78076171875\， -27.86417007446289)"
"279","[0.40804922580718994\， 0.3618135452270508\， 0.3200424909591675\， 0.40005311369895935]","1.0","[0.0\， 0.0\， 0.0]","faces/f279-0.json","Fan Jun","(-122.33831870319828\， -122.34987762334111)","(42.20662307739258\， -22.646263122558594)"
"280","[0.40502867102622986\， 0.37376099824905396\， 0.3181881010532379\， 0.3977351188659668]","1.0","[0.0\， 0.0\， 0.0]","faces/f280-0.json","Fan Jun","(-86.82374283224351\， -150.37356984741623)","(41.92462158203125\， -21.972946166992188)"
"281","[0.3467385172843933\， 0.5211960077285767\， 0.2309119552373886\， 0.28863993287086487]","1.0","[0.0\， 0.0\， 0.0]","faces/f281-0.json","Professor Yuan","(-45.1297694084411\， -168.27829845414905)","(44.875709533691406\， 18.118427276611328)"
"282","[0.32551151514053345\， 0.49898168444633484\， 0.23705142736434937\， 0.2963142991065979]","1.0","[0.0\， 0.0\， 0.0]","faces/f282-0.json","Professor Yuan","(-0.0436221212169227\， -174.84025457888842)","(45.45443344116211\， 17.913618087768555)"
"283","[0.3174501061439514\， 0.5306336879730225\， 0.23921875655651093\， 0.29902344942092896]","1.0","[0.0\， 0.0\， 0.0]","faces/f283-0.json","Professor Yuan","(45.36675218022374\， -169.4736870586868)","(45.49256896972656\， 17.6947078704834)"
"284","[0.3386423885822296\， 0.5116293430328369\， 0.23375891149044037\， 0.29219862818717957]","1.0","[0.0\， 0.0\， 0.0]","faces/f284-0.json","Professor Yuan","(87.99966059714639\， -152.48684576260527)","(44.21680450439453\， 13.255531311035156)"
"285","[0.33575794100761414\， 0.53663569688797\， 0.22802501916885376\， 0.285031259059906]","1.0","[0.0\， 0.0\， 0.0]","faces/f285-0.json","Professor Yuan","(124.90470772091481\， -124.93660931144098)","(44.87298583984375\， 12.682459831237793)"
"286","[0.3269830048084259\， 0.5265741348266602\， 0.23179055750370026\， 0.2897382080554962]","1.0","[0.0\， 0.0\， 0.0]","faces/f286-0.json","Professor Yuan","(153.52037035025825\， -88.65335646629424)","(44.78390121459961\， 12.271234512329102)"
"287","[0.34168288111686707\， 0.5167158842086792\， 0.23450835049152374\， 0.2931354343891144]","1.0","[0.0\， 0.0\， 0.0]","faces/f287-0.json","Professor Yuan","(171.83726225015616\， -46.050081914489915)","(44.56447982788086\， 13.330965995788574)"
