"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"1944","[0.6187212467193604\， 0.6463601589202881\， 0.11788486689329147\， 0.1626708209514618]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1944-1.json","N/A","(1215.0296803116798\， 0.036590039749132774)","(-7.381965160369873\， 10.668399810791016)"
"1945","[0.6023171544075012\， 0.6359895467758179\， 0.1416412740945816\， 0.19545260071754456]","1.0","[0.0\， 0.0\， 0.0]","faces/f1945-0.json","Village Leader","(1174.2291618712609\， 314.66089908940745)","(-37.92340850830078\， 37.703643798828125)"
"1945","[0.27401021122932434\， 0.6519875526428223\， 0.13854160904884338\， 0.19117531180381775]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1945-1.json","Zhanwu","(1174.1470851354663\， 314.6648985908742)","(-19.543737411499023\， -14.868929862976074)"
"1946","[0.14979484677314758\， 0.6372150182723999\， 0.11085642129182816\， 0.15297217667102814]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1946-0.json","N/A","(1053.2158460645314\， 608.1593037545429)","(6.887899875640869\， 15.42453670501709)"
"1946","[0.6344820261001587\， 0.6200036406517029\， 0.13258859515190125\， 0.18296067416667938]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1946-1.json","Village Leader","(1053.3370178593632\， 608.1550009101377)","(-38.40679931640625\， 42.92192459106445)"
"1947","[0.4729159474372864\， 0.6222653985023499\， 0.11445897817611694\， 0.15794339776039124]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1947-0.json","N/A","(860.4537933432526\， 860.4911307059923)","(-8.459925651550293\， -16.852092742919922)"
"1949","[0.8348280787467957\， 0.6815404295921326\， 0.10808116942644119\， 0.1491425633430481]","1.0","[0.0\， -0.7853981852531433\， 0.5235987901687622]","faces/f1949-0.json","Village Leader","(315.35765633519276\， 1176.66378225577)","(-33.86004638671875\， 41.01072311401367)"
"1951","[0.33280709385871887\， 0.6399223208427429\， 0.10638774186372757\， 0.1468057930469513]","1.0","[0.0\， -1.5707963705062866\， -0.5235987901687622]","faces/f1951-1.json","N/A","(-315.6392713483769\， 1177.8607850114552)","(22.059282302856445\， -14.6248779296875)"
"1952","[0.5007185339927673\， 0.6093947291374207\， 0.11713356524705887\， 0.16163408756256104]","1.0","[0.0\， -0.7853981852531433\， -0.5235987901687622]","faces/f1952-0.json","N/A","(-609.9998203664708\， 1056.5783412993173)","(21.084491729736328\， -12.550973892211914)"
"1953","[0.5073036551475525\， 0.4248228073120117\， 0.2107144594192505\， 0.2907675504684448]","1.0","[0.0\， -1.5707963705062866\， 0.0]","faces/f1953-0.json","Village Leader","(-863.1103888720738\， 863.0934204876264)","(-39.38140869140625\， 43.192291259765625)"
