"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"1069","[0.20776961743831635\， 0.3915237486362457\， 0.2236630767583847\， 0.29821744561195374]","1.0","[0.0\， 0.0\， 0.0]","faces/f1069-1.json","Pearl","(-639.8204312181671\， -171.4469111849003)","(22.729543685913086\， 10.10690975189209)"
"107","[0.4826412796974182\， 0.5087375640869141\， 0.19003582000732422\， 0.2533811032772064]","1.0","[0.0\， 0.0\， 0.5235987901687622]","faces/f107-0.json","N/A","(-64.03892244678242\， 17.16019913102487)","(-1.13727605342865\， 22.309350967407227)"
"107","[0.10199738293886185\， 0.0979187935590744\， 0.15185761451721191\， 0.20247681438922882]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f107-1.json","N/A","(-64.13408342097206\， 17.05749443839291)","(-19.103090286254883\， -11.459650039672852)"
"1070","[0.2541918456554413\， 0.4173657298088074\， 0.15538480877876282\， 0.20717975497245789]","1.0","[0.0\， 0.0\， 0.5235987901687622]","faces/f1070-0.json","N/A","(-574.1798148300228\， -331.48804987190937)","(-26.350788116455078\， 15.658116340637207)"
"1070","[0.46643510460853577\， 0.30782386660575867\， 0.1688443124294281\， 0.2251257598400116]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1070-1.json","Pearl","(-574.1267540152845\， -331.51543533771013)","(14.902328491210938\， -2.003262996673584)"
"1071","[0.2827090919017792\， 0.5101242661476135\， 0.1385788470506668\， 0.18477179110050201]","1.0","[0.0\， 0.0\， 0.0]","faces/f1071-0.json","N/A","(-469.258101760679\， -469.2012479670948)","(-28.160064697265625\， 17.001361846923828)"
"1071","[0.5557839870452881\， 0.43278563022613525\， 0.17536143958568573\， 0.2338152527809143]","1.0","[0.0\， 0.0\， 0.0]","faces/f1071-1.json","Pearl","(-469.1898330368931\， -469.22058262607516)","(42.5233154296875\， 1.103084683418274)"
"1072","[0.12894877791404724\， 0.7317097187042236\， 0.18088597059249878\， 0.24118128418922424]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1072-0.json","N/A","(-332.1797193272696\， -575.1335537968877)","(-1.83585786819458\， -18.65674591064453)"
"1072","[0.6443414092063904\， 0.2164716124534607\， 0.16231201589107513\， 0.21641601622104645]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1072-1.json","Pearl","(-332.0508711694465\， -575.2623633234504)","(29.568737030029297\， 11.387490272521973)"
"1073","[0.6661697626113892\， 0.2068510502576828\， 0.16260454058647156\， 0.2168060541152954]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1073-0.json","Pearl","(-172.01967079321335\， -642.2144770381485)","(28.190048217773438\， 11.963079452514648)"
"1073","[0.255550354719162\， 0.6511582136154175\， 0.14215271174907684\， 0.1895369440317154]","1.0","[0.0\， 0.0\， 0.0]","faces/f1073-1.json","N/A","(-172.1223256451864\， -642.1034002473091)","(-18.470001220703125\， 11.969779014587402)"
"1074","[0.2596481442451477\， 0.6605159044265747\， 0.18118315935134888\， 0.24157755076885223]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1074-0.json","N/A","(-0.06008796393773232\， -665.3729145021542)","(-0.045481860637664795\， -17.542526245117188)"
"1074","[0.6728201508522034\， 0.19029316306114197\， 0.1599285900592804\， 0.21323812007904053]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1074-1.json","Pearl","(0.04320503771403161\， -665.4904701874956)","(25.73337745666504\， 10.212594032287598)"
"1075","[0.6788409948348999\， 0.3481150269508362\， 0.16211602091789246\， 0.21615469455718994]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1075-0.json","Pearl","(172.42663403846473\， -643.376069133072)","(34.332576751708984\， 12.498368263244629)"
"1075","[0.2823163866996765\， 0.5760962963104248\， 0.1499946415424347\， 0.19999286532402039]","1.0","[0.0\， 0.0\， 0.0]","faces/f1075-1.json","N/A","(172.32750288643092\， -643.319073815732)","(-18.502214431762695\， 15.359179496765137)"
"1076","[0.6857367753982544\， 0.34360387921333313\， 0.15848729014396667\， 0.21131637692451477]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1076-0.json","Pearl","(333.37252115034926\， -577.3768171270267)","(28.497272491455078\， 11.51452922821045)"
"1076","[0.2770099937915802\， 0.5289924740791321\， 0.1289491504430771\， 0.17193220555782318]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1076-1.json","N/A","(333.2703394549476\， -577.3304699783102)","(-23.981603622436523\， 14.660295486450195)"
"1077","[0.675571084022522\， 0.34946244955062866\， 0.1436556875705719\， 0.1915409117937088]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1077-0.json","Pearl","(471.876264404263\， -471.87000602089773)","(30.256521224975586\， 11.270729064941406)"
