"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"1175","[0.3345646262168884\， 0.6014091372489929\， 0.12019626051187515\， 0.16026167571544647]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1175-0.json","Johnny","(703.142143501224\， -188.39209929986208)","(-15.721555709838867\， -21.631019592285156)"
"1176","[0.33370932936668396\， 0.6134109497070312\， 0.12268894910812378\， 0.16358526051044464]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1176-0.json","Johnny","(728.5671229845155\， 0.028352737443898768)","(-15.976051330566406\， -21.79379653930664)"
"1177","[0.3372581899166107\， 0.6194508671760559\， 0.12230418622493744\， 0.16307225823402405]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1177-0.json","Johnny","(704.3397249812588\， 188.76802485680935)","(-16.73592758178711\， -21.676712036132812)"
"1178","[0.3348466157913208\， 0.6275544762611389\， 0.11792073398828506\， 0.15722765028476715]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1178-0.json","Johnny","(632.025469942105\， 364.9558016625333)","(-16.947731018066406\， -21.054487228393555)"
"1179","[0.33410102128982544\， 0.6354492902755737\， 0.12026733160018921\， 0.16035644710063934]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1179-0.json","Johnny","(516.476971082278\， 516.5523081495165)","(-16.723094940185547\， -21.11115074157715)"
"118","[0.44878870248794556\， 0.6481973528862\， 0.1072409525513649\， 0.1429879367351532]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f118-0.json","Johnny","(63.30118484794951\， -36.517298487865446)","(-44.35152816772461\， -6.976763725280762)"
"1180","[0.32960832118988037\， 0.6319395899772644\， 0.12277747690677643\， 0.1637032926082611]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1180-0.json","Johnny","(365.5008803411664\， 633.1728616207702)","(-16.14834976196289\， -20.949275970458984)"
"1181","[0.3340298533439636\， 0.626357913017273\， 0.12477811425924301\， 0.16637082397937775]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1181-0.json","Johnny","(189.3380907151378\， 706.8058160902258)","(-15.120109558105469\， -21.24342155456543)"
"1182","[0.4847501814365387\， 0.34781667590141296\， 0.2410465031862259\， 0.3213953375816345]","1.0","[0.0\， 0.0\， 0.0]","faces/f1182-0.json","Gilda","(-0.0038124546125183623\， 732.2880411254971)","(64.01394653320312\， -21.157089233398438)"
"1183","[0.49798163771629333\， 0.3228045701980591\， 0.24217042326927185\， 0.3228939175605774]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1183-0.json","Gilda","(-189.70079839824606\， 707.9268358436221)","(47.067813873291016\， -5.565260410308838)"
