"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"1134","[0.6991854906082153\， 0.5861437320709229\， 0.08617231249809265\， 0.21991892158985138]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1134-1.json","Will","(0.0\， 0.0)","(-27.841550827026367\， 15.772310256958008)"
"1134","[0.4051394462585449\， 0.30137941241264343\， 0.08048715442419052\， 0.2054099291563034]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1134-2.json","Barbara","(0.0\， 0.0)","(36.52220916748047\， -18.17327117919922)"
"1134","[0.6077197194099426\， 0.31454628705978394\， 0.06547853350639343\， 0.16710667312145233]","1.0","[0.0\， 0.0\， 0.0]","faces/f1134-3.json","N/A","(0.0\， 0.0)","(-3.214949369430542\， 0.5833787322044373)"
"1135","[0.7001425623893738\， 0.5787839889526367\， 0.08495141565799713\， 0.21680308878421783]","1.0","[0.0\， -0.7853981852531433\， 0.5235987901687622]","faces/f1135-0.json","Will","(0.0\， 0.0)","(-28.146718978881836\， 15.282615661621094)"
"1135","[0.3674090504646301\， 0.2557448446750641\， 0.09846234321594238\， 0.25128409266471863]","1.0","[0.0\， 0.0\， 0.0]","faces/f1135-1.json","Barbara","(0.0\， 0.0)","(34.01338195800781\， -18.211538314819336)"
"1137","[0.5883944630622864\， 0.6061924695968628\， 0.0879979282617569\， 0.22457805275917053]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1137-0.json","Will","(0.0\， 0.0)","(-26.7479305267334\， 16.571426391601562)"
"1137","[0.31450802087783813\， 0.31978175044059753\， 0.07268693298101425\， 0.18550311028957367]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1137-1.json","N/A","(0.0\， 0.0)","(21.35419464111328\， -5.837530612945557)"
"1138","[0.29561465978622437\， 0.3389330804347992\， 0.07249616831541061\， 0.18501625955104828]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1138-0.json","N/A","(0.0\， 0.0)","(20.329147338867188\， -6.655689716339111)"
"1138","[0.5795112252235413\， 0.6002312302589417\， 0.08467947691679001\， 0.21610908210277557]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1138-1.json","Will","(0.0\， 0.0)","(-27.8411922454834\， 16.467744827270508)"
"1139","[0.2922394275665283\， 0.33530035614967346\， 0.06892767548561096\， 0.17590917646884918]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1139-0.json","N/A","(0.0\， 0.0)","(21.02493667602539\， -11.648224830627441)"
"1139","[0.5843525528907776\， 0.5851508975028992\， 0.08194299787282944\， 0.209125354886055]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1139-1.json","Will","(0.0\， 0.0)","(-28.35894012451172\， 16.546855926513672)"
"114","[0.5099102258682251\， 0.34440624713897705\， 0.11737550050020218\， 0.2995520532131195]","1.0","[0.0\， -0.7853981852531433\， 0.5235987901687622]","faces/f114-0.json","N/A","(0.0\， 0.0)","(14.354448318481445\， -9.726529121398926)"
"1140","[0.5905636548995972\， 0.626656711101532\， 0.0854271873831749\， 0.21801729500293732]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1140-0.json","Will","(0.0\， 0.0)","(-26.898319244384766\， 17.385812759399414)"
"1140","[0.2871893644332886\， 0.3867121934890747\， 0.06965169310569763\， 0.17775693535804749]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1140-1.json","N/A","(0.0\， 0.0)","(19.79998016357422\， -7.373582363128662)"
"1141","[0.2898131012916565\， 0.36382362246513367\， 0.07043236494064331\， 0.1797492653131485]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1141-0.json","N/A","(0.0\， 0.0)","(20.843961715698242\， -6.882150173187256)"
"1141","[0.5917133092880249\， 0.619310736656189\， 0.08555935323238373\， 0.21835461258888245]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1141-1.json","Will","(0.0\， 0.0)","(-26.928043365478516\， 17.487810134887695)"
"1142","[0.2961530387401581\， 0.310319721698761\， 0.07523340731859207\， 0.19200192391872406]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1142-0.json","N/A","(0.0\， 0.0)","(21.038759231567383\， -11.76302719116211)"
"1142","[0.5928013324737549\， 0.6044369339942932\， 0.0820135623216629\， 0.20930545032024384]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1142-1.json","Will","(0.0\， 0.0)","(-28.0159969329834\， 16.881399154663086)"
"1145","[0.48036158084869385\， 0.5852681994438171\， 0.06182876229286194\， 0.15779215097427368]","1.0","[0.0\， 0.0\， 0.0]","faces/f1145-0.json","N/A","(0.0\， 0.0)","(12.45859432220459\， 4.790750980377197)"
"1147","[0.6993229985237122\， 0.6934740543365479\， 0.05890519917011261\， 0.15033097565174103]","1.0","[0.0\， -1.5707963705062866\， 0.0]","faces/f1147-0.json","Will","(0.0\， 0.0)","(-23.876972198486328\， 16.392621994018555)"
"1147","[0.2719229459762573\， 0.5427002310752869\， 0.07426435500383377\， 0.18952883780002594]","1.0","[0.0\， 0.0\， 0.0]","faces/f1147-1.json","Dave","(0.0\， 0.0)","(-32.26362609863281\， -18.049285888671875)"
"1148","[0.27762603759765625\， 0.5621786713600159\， 0.07272361218929291\， 0.18559671938419342]","1.0","[0.0\， 1.5707963705062866\， -0.5235987901687622]","faces/f1148-2.json","Vic","(0.0\， 0.0)","(-5.050250053405762\， -36.50804138183594)"
"1149","[0.2801358103752136\， 0.5626434683799744\， 0.07353732734918594\， 0.1876733899116516]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1149-0.json","Vic","(0.0\， 0.0)","(-3.9393157958984375\， -37.111846923828125)"
