"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"1273","[0.34170520305633545\， 0.5253056287765503\， 0.07448659092187881\， 0.16400717198848724]","1.0","[0.0\， 0.7853981852531433\， 0.5235987901687622]","faces/f1273-1.json","Annie","(763.1750602175812\， 204.50907121682243)","(34.48102951049805\， 29.157873153686523)"
"1274","[0.5069977045059204\， 0.6350846886634827\， 0.07068771868944168\， 0.15564267337322235]","1.0","[0.0\， -1.5707963705062866\， -0.5235987901687622]","faces/f1274-0.json","N/A","(684.8188032049289\， 395.4130815169623)","(-12.874358177185059\， 19.476232528686523)"
"1275","[0.43625757098197937\， 0.5340723395347595\， 0.08065667748451233\， 0.1775926947593689]","1.0","[0.0\， 0.0\， 0.5235987901687622]","faces/f1275-0.json","Annie","(559.5737412282953\， 559.5981949204556)","(35.45024490356445\， 27.776920318603516)"
"1277","[0.4202299416065216\， 0.579631507396698\， 0.06910764425992966\， 0.15216362476348877]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1277-0.json","Annie","(205.12538751047003\， 765.6327024658287)","(36.134033203125\， 29.349477767944336)"
"1278","[0.423176109790802\， 0.5962930917739868\， 0.08789297193288803\， 0.19352580606937408]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1278-0.json","Annie","(-0.01920597254336273\， 793.2654525832884)","(35.71988296508789\， 27.295549392700195)"
"1279","[0.6432858109474182\， 0.6287958025932312\， 0.08355598151683807\， 0.18397648632526398]","1.0","[0.0\， 0.0\， 0.0]","faces/f1279-0.json","Will/Ali","(-205.43080118002774\， 766.8440738757154)","(-14.651061058044434\， 31.21249771118164)"
"1280","[0.6355178952217102\， 0.5890676379203796\， 0.08246580511331558\， 0.18157608807086945]","1.0","[0.0\， 0.0\， 0.0]","faces/f1280-0.json","Will/Ali","(-397.20749983654343\， 688.0645187437352)","(-17.256641387939453\， 30.536725997924805)"
"1285","[0.5884878039360046\， 0.6001511812210083\， 0.09779991209506989\， 0.21533925831317902]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1285-1.json","Laurey","(-770.3869939823333\， -206.40546266059562)","(43.401241302490234\， -9.450543403625488)"
"1286","[0.36776337027549744\， 0.5959489345550537\， 0.07837320119142532\， 0.17256484925746918]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1286-0.json","Annie","(-691.3005090471615\， -399.07946104222367)","(28.521520614624023\， 21.6119327545166)"
"1303","[0.5276894569396973\， 0.5766423344612122\， 0.06887907534837723\， 0.15166033804416656]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1303-1.json","Laurey","(-209.31521156107448\， 781.2199995416828)","(31.14497947692871\， -6.666067600250244)"
