"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"1724","[0.24747717380523682\， 0.5911657810211182\， 0.13395848870277405\， 0.17861132323741913]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1724-0.json","N/A","(534.3768692934558\， -925.6544421518528)","(-7.560797691345215\， -14.37093734741211)"
"1724","[0.5130026936531067\， 0.5490890741348267\， 0.12433493137359619\， 0.16577990353107452]","1.0","[0.0\， -1.5707963705062866\， 0.0]","faces/f1724-1.json","N/A","(534.4432506734178\， -925.6649613285743)","(14.018115043640137\， -3.2643747329711914)"
"1725","[0.5281287431716919\， 0.48437443375587463\， 0.1372373402118683\， 0.1829831302165985]","1.0","[0.0\， -1.5707963705062866\， 0.0]","faces/f1725-0.json","N/A","(756.2577346647727\， -756.2546088706064)","(47.01339340209961\， 5.237694263458252)"
"1725","[0.2565869688987732\， 0.5687554478645325\， 0.13368211686611176\， 0.17824283242225647]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1725-1.json","Hitokiri Joe","(756.1898492212044\， -756.2335136170792)","(-33.226890563964844\， -10.632628440856934)"
"1736","[0.21014133095741272\， 0.7497807145118713\， 0.10364439338445663\， 0.13819251954555511]","1.0","[0.0\， 0.0\， 0.0]","faces/f1736-0.json","Shizuko","(-538.2324646672022\， 932.1829077799287)","(51.2910270690918\， -1.4003795385360718)"
"1737","[0.23220102488994598\， 0.7179015278816223\， 0.10278026759624481\， 0.13704036176204681]","1.0","[0.0\， 0.0\， 0.0]","faces/f1737-1.json","Shizuko","(-761.5785266748202\， 761.566052313009)","(50.76780319213867\， -1.5418506860733032)"
"1738","[0.2385394275188446\， 0.713077962398529\， 0.10143448412418365\， 0.13524597883224487]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1738-1.json","Shizuko","(-933.259699245086\， 538.833269490589)","(49.36566162109375\， -2.2109358310699463)"
"1739","[0.239181250333786\， 0.7094204425811768\， 0.10158747434616089\， 0.13544996082782745]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1739-0.json","Shizuko","(-1041.507112075754\， 279.1058731593197)","(48.851619720458984\， -2.6965606212615967)"
"174","[0.5852884650230408\， 0.4565616548061371\， 0.22635896503925323\， 0.30181196331977844]","1.0","[0.0\， 0.0\， 0.0]","faces/f174-0.json","Mikiko","(0.021322116256526663\， 107.86914041370153)","(15.449823379516602\， 33.842369079589844)"
"174","[0.11740472167730331\， 0.42384231090545654\， 0.17693282663822174\， 0.23591043055057526]","1.0","[0.0\， 0.0\， 0.0]","faces/f174-1.json","Nishida","(-0.0956488195799077\， 107.86096057772636)","(-49.8941535949707\， 15.682053565979004)"
"1740","[0.2476319819688797\， 0.7039795517921448\， 0.10225401818752289\， 0.13633869588375092]","1.0","[0.0\， 0.0\， 0.0]","faces/f1740-1.json","Shizuko","(-1078.8630920045077\， 0.05099488797869087)","(48.14547348022461\， -3.017115592956543)"
"1741","[0.2711729109287262\， 0.7033447027206421\， 0.10192704200744629\， 0.13590271770954132]","1.0","[0.0\， 0.0\， 0.0]","faces/f1741-0.json","Shizuko","(-1042.6968621852036\， -279.3236174889214)","(44.73503112792969\， -5.342242240905762)"
"1742","[0.27478113770484924\， 0.7000851035118103\， 0.10281524807214737\， 0.13708700239658356]","1.0","[0.0\， 0.0\， 0.0]","faces/f1742-0.json","Shizuko","(-935.3983818189249\， -539.9699787241115)","(44.82035827636719\， -5.464231491088867)"
"1743","[0.2880081534385681\， 0.6976879835128784\， 0.10051514208316803\， 0.13402017951011658]","1.0","[0.0\， 0.0\， 0.0]","faces/f1743-0.json","Shizuko","(-764.1950121186969\， -764.0925921611743)","(44.798458099365234\， -6.006582260131836)"
"1744","[0.2959294617176056\， 0.7001549005508423\， 0.10063493251800537\， 0.13417990505695343]","1.0","[0.0\， 0.0\， 0.0]","faces/f1744-1.json","Shizuko","(-540.6910176346183\， -936.3659098788726)","(43.95931625366211\， -6.4275898933410645)"
"1748","[0.1679096221923828\， 0.7188003659248352\， 0.14822004735469818\， 0.1976267397403717]","1.0","[0.0\， 0.0\， 0.0]","faces/f1748-0.json","Shizuko","(541.7969774055324\， -938.508991513951)","(47.43875503540039\， -3.179912805557251)"
"175","[0.21428117156028748\， 0.426410973072052\， 0.16925427317619324\， 0.22567234933376312]","1.0","[0.0\， 0.0\， 0.0]","faces/f175-0.json","Nishida","(-28.153296100732838\， 104.78455489563208)","(-48.48012161254883\， 15.3381929397583)"
"1756","[0.33116620779037476\， 0.3164898455142975\， 0.23230266571044922\， 0.30973687767982483]","1.0","[0.0\， 0.0\， 0.0]","faces/f1756-0.json","Shizuko","(544.3177915519522\， 942.81330006957)","(51.5293083190918\， -9.190511703491211)"
"1757","[0.3027554154396057\， 0.3144994378089905\， 0.2337978184223175\， 0.31173041462898254]","1.0","[0.0\， 0.0\， 0.0]","faces/f1757-0.json","Shizuko","(281.89262744583596\， 1052.175264469187)","(50.7769889831543\， -9.872244834899902)"
"1758","[0.4160473942756653\， 0.3617158532142639\， 0.2723725736141205\， 0.36316344141960144]","1.0","[0.0\， 0.0\， 0.0]","faces/f1758-0.json","Shizuko","(-0.02098815138248626\， 1089.9254289633036)","(51.403499603271484\， -9.850306510925293)"
"1759","[0.4239605963230133\， 0.3886687457561493\， 0.2864936590194702\， 0.38199153542518616]","1.0","[0.0\， 0.0\， 0.0]","faces/f1759-0.json","Shizuko","(-282.2818840587884\， 1053.3915548207813)","(51.231056213378906\， -10.190327644348145)"
"1761","[0.2704847455024719\， 0.06928202509880066\， 0.45143207907676697\， 0.6019094586372375]","1.0","[0.0\， 0.0\， 0.0]","faces/f1761-0.json","Shizuko","(-772.0907046487062\， 771.9256463413856)","(48.963314056396484\， -11.806827545166016)"
"1762","[0.2840175926685333\， 0.05559175834059715\， 0.45602330565452576\， 0.6080310940742493]","1.0","[0.0\， 0.0\， 0.0]","faces/f1762-0.json","Shizuko","(-946.1347877120994\， 546.1088979395948)","(48.71670913696289\， -12.00707721710205)"
"1764","[0.47538846731185913\， 0.5677167773246765\， 0.17712166905403137\， 0.2361622303724289]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1764-0.json","Hitokiri Joe","(-1093.686152883172\， 0.016929194385827684)","(-35.24198532104492\， -11.35108470916748)"
"1765","[0.23907029628753662\， 0.06256961822509766\， 0.45739683508872986\， 0.6098624467849731]","1.0","[0.0\， 0.0\， 0.0]","faces/f1765-0.json","Shizuko","(-1057.0778641340512\， -283.3350386511485)","(48.93689727783203\， -12.13350772857666)"
"1766","[0.24207039177417755\， 0.1296912133693695\， 0.46325960755348206\， 0.6176794767379761]","1.0","[0.0\， 0.0\， 0.0]","faces/f1766-0.json","Shizuko","(-948.293017513732\， -547.5525771966265)","(49.75847244262695\， -11.205668449401855)"
"1767","[0.5574629306793213\， 0.619629442691803\， 0.13199476897716522\， 0.17599302530288696]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1767-0.json","Hitokiri Joe","(-774.6493973284593\， -774.6338557004185)","(-35.20901870727539\， -12.154616355895996)"
"1769","[0.44750386476516724\， 0.5653555393218994\， 0.1343545764684677\， 0.17913943529129028]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1769-0.json","N/A","(-283.8806763214192\， -1059.3917888724757)","(-1.0045076608657837\， -4.794243335723877)"
"1770","[0.5072757005691528\， 0.5810421705245972\， 0.13873076438903809\， 0.18497435748577118]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1770-0.json","Shizuko","(0.0018189251439083842\， -1097.379739457369)","(37.01230239868164\， -1.446213960647583)"
"1771","[0.3700750172138214\， 0.47405126690864563\， 0.16980460286140442\， 0.22640612721443176]","1.0","[0.0\， 0.0\， 0.0]","faces/f1771-0.json","Shizuko","(284.15600665778396\， -1060.6123629651927)","(47.2789192199707\， -14.230626106262207)"
"1772","[0.38137054443359375\， 0.49361804127693176\， 0.18780769407749176\， 0.250410258769989]","1.0","[0.0\， 0.0\， 0.0]","faces/f1772-0.json","Shizuko","(549.2903426360721\， -951.4517451034376)","(46.527706146240234\， -13.283066749572754)"
"1773","[0.3806871473789215\， 0.5552037358283997\， 0.20037755370140076\， 0.2671700716018677]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1773-0.json","Shizuko","(777.264372073946\， -777.2803993531902)","(50.35813522338867\， -11.235100746154785)"
"1779","[0.3786294460296631\， 0.461537629365921\， 0.25819072127342224\， 0.3442543148994446]","1.0","[0.0\， 0.0\， 0.0]","faces/f1779-0.json","Shizuko","(779.8942948746286\， 779.9150219204967)","(51.784542083740234\， -8.311967849731445)"
"1787","[0.5879794359207153\， 0.3812800645828247\， 0.11813908815383911\， 0.15751878917217255]","1.0","[0.0\， -1.5707963705062866\， 0.0]","faces/f1787-0.json","N/A","(-1070.1658651197235\， 286.72629284705744)","(6.361865520477295\， -3.9142749309539795)"
"1787","[0.28558114171028137\， 0.6213594079017639\， 0.12157982587814331\， 0.1621064394712448]","1.0","[0.0\， 0.7853981852531433\， -0.5235987901687622]","faces/f1787-1.json","Nishida","(-1070.2414646932762\， 286.78631268288717)","(-53.56583023071289\， 21.990060806274414)"
"1788","[0.5832332372665405\， 0.39708808064460754\， 0.12424290180206299\， 0.16565720736980438]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1788-0.json","Shizuko","(-1108.5391916906833\， -0.02572797975954401)","(38.0850944519043\， -5.628653526306152)"
"1788","[0.3190533518791199\， 0.6138545870780945\， 0.12285025417804718\， 0.16380032896995544]","1.0","[0.0\， 0.7853981852531433\， -0.5235987901687622]","faces/f1788-1.json","Nishida","(-1108.6052366620302\， 0.02846364684882771)","(-51.29325485229492\， 22.649744033813477)"
"1789","[0.5620675086975098\， 0.4193454086780548\， 0.1194857805967331\， 0.1593143790960312]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1789-0.json","Shizuko","(-1071.3700911261362\， -287.09707209463795)","(38.42118453979492\， -5.411104202270508)"
"1789","[0.325124591588974\， 0.602016270160675\， 0.12034972012042999\， 0.1604662835597992]","1.0","[0.0\， 0.7853981852531433\， -0.5235987901687622]","faces/f1789-1.json","Nishida","(-1071.4293268554134\， -287.0514043792673)","(-52.13203048706055\， 22.761343002319336)"
"1790","[0.3377225995063782\， 0.5917036533355713\， 0.12353489547967911\， 0.16471318900585175]","1.0","[0.0\， 0.7853981852531433\， -0.5235987901687622]","faces/f1790-0.json","Nishida","(-961.155562470092\， -554.8770740866685)","(-52.815025329589844\， 22.647268295288086)"
"1790","[0.5650100708007812\， 0.4373049736022949\， 0.12448787689208984\， 0.16598384082317352]","1.0","[0.0\， 1.5707963705062866\， -0.5235987901687622]","faces/f1790-1.json","N/A","(-961.0987406022684\， -554.9156737566018)","(12.613316535949707\， -2.8074493408203125)"
"1791","[0.3448026776313782\， 0.5975382328033447\， 0.11376146972179413\， 0.15168195962905884]","1.0","[0.0\， 0.7853981852531433\， -0.5235987901687622]","faces/f1791-0.json","Nishida","(-785.2243112957942\， -785.1611274069294)","(-53.09559631347656\， 23.098609924316406)"
"1792","[0.4046138823032379\， 0.562601625919342\， 0.12644560635089874\， 0.1685941368341446]","1.0","[0.0\， 0.7853981852531433\， -0.5235987901687622]","faces/f1792-0.json","Nishida","(-555.54384652946\， -962.1732142141622)","(-54.299774169921875\， 19.47316551208496)"
"1792","[0.6794389486312866\， 0.3515608608722687\， 0.12767238914966583\， 0.17022985219955444]","1.0","[0.0\， 0.7853981852531433\， -0.5235987901687622]","faces/f1792-1.json","N/A","(-555.475140262878\， -962.2259744054239)","(16.379467010498047\， -6.924346446990967)"
"1793","[0.42516976594924927\， 0.5483990907669067\， 0.11590681225061417\， 0.15454241633415222]","1.0","[0.0\， 0.7853981852531433\， -0.5235987901687622]","faces/f1793-0.json","Nishida","(-287.7374872371507\， -1073.769004279822)","(-54.25214767456055\， 19.06955909729004)"
"1794","[0.2329777032136917\， 0.20490258932113647\， 0.33213192224502563\， 0.442842572927475]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1794-0.json","Shizuko","(-0.06675557421891702\， -1112.3537743526697)","(44.3270378112793\， -8.928960800170898)"
"1795","[0.28861942887306213\， 0.1476972997188568\， 0.34682705998420715\， 0.46243607997894287]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1795-0.json","Shizuko","(287.98687015180127\， -1075.066927752178)","(60.504947662353516\， -8.1770658493042)"
"1796","[0.40607577562332153\， 0.12401919066905975\， 0.37570932507514954\， 0.5009457468986511]","1.0","[0.0\， 0.7853981852531433\， -0.5235987901687622]","faces/f1796-0.json","Nishida","(556.736518943903\， -964.4306028243825)","(-52.06513595581055\， 21.036283493041992)"
"1797","[0.33089762926101685\， 0.24359804391860962\， 0.38122183084487915\， 0.5082957744598389]","1.0","[0.0\， 0.0\， 0.0]","faces/f1797-0.json","Shizuko","(787.7736735984549\， -787.8800496802409)","(56.307456970214844\， -1.1691685914993286)"
"1798","[0.334281861782074\， 0.23043186962604523\， 0.3855375647544861\， 0.5140500664710999]","1.0","[0.0\， 0.0\， 0.0]","faces/f1798-0.json","Shizuko","(965.3690495881942\， -557.4473920325797)","(56.1569709777832\， -1.1981276273727417)"
"1799","[0.3415195047855377\， 0.17674796283245087\， 0.374839186668396\， 0.49978557229042053]","1.0","[0.0\， 0.7853981852531433\， -0.5235987901687622]","faces/f1799-0.json","Nishida","(1077.3347280024873\， -288.7623995357782)","(-51.81312561035156\， 21.14328384399414)"
"1826","[0.44499415159225464\， 0.4270968735218048\， 0.2681819796562195\， 0.3575759530067444]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1826-0.json","Shizuko","(980.4309286703214\， 566.0417742184068)","(33.8577995300293\， -2.2200376987457275)"
"1839","[0.4784543514251709\， 0.5575520992279053\， 0.18552203476428986\， 0.24736270308494568]","1.0","[0.0\， 0.0\， 0.0]","faces/f1839-0.json","Nishida","(-806.2343961854474\， -806.214621748445)","(-49.232540130615234\， 25.15582847595215)"
"1840","[0.4349018633365631\， 0.5952541828155518\， 0.17175008356571198\， 0.22900010645389557]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1840-0.json","Shizuko","(-570.4162745341329\， -987.9379670916028)","(57.03397750854492\， -2.588003158569336)"
"1841","[0.4210889935493469\， 0.44949454069137573\， 0.17364908754825592\， 0.23153211176395416]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1841-0.json","Nishida","(-295.44096221254836\， -1102.539683007691)","(-34.78721618652344\， 20.876737594604492)"
"1842","[0.3370925486087799\， 0.33170321583747864\， 0.19172747433185577\， 0.25563663244247437]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1842-0.json","Nishida","(-0.04072686285507278\， -1142.0820741960406)","(-29.61861228942871\， 9.875536918640137)"
"1843","[0.3315786123275757\， 0.4404251277446747\， 0.2592216432094574\， 0.34562885761260986]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1843-0.json","Shizuko","(295.700064729868\， -1103.7396983855467)","(47.539302825927734\， -5.473512649536133)"
"1844","[0.33897167444229126\， 0.3404281735420227\， 0.23282451927661896\， 0.31043270230293274]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1844-0.json","Nishida","(571.599742918565\， -990.1494165953138)","(-35.93461990356445\， 19.833154678344727)"
"1845","[0.555256187915802\， 0.4349135160446167\， 0.2358550727367401\， 0.3144734501838684]","1.0","[0.0\， -0.7853981852531433\， -0.5235987901687622]","faces/f1845-0.json","Nishida","(808.8732610462864\， -808.8757186202649)","(-39.952789306640625\， 18.419109344482422)"
"1846","[0.32157018780708313\， 0.34255626797676086\， 0.314566433429718\， 0.41942188143730164]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1846-0.json","Shizuko","(991.1387876863009\， -572.2993609330343)","(56.2638053894043\， 0.19969376921653748)"
"1848","[0.24140441417694092\， 0.5169598460197449\， 0.10761181265115738\， 0.14348241686820984]","1.0","[0.0\， 0.0\， 0.0]","faces/f1848-0.json","Nishida","(1145.6953511035442\， 0.004239961491468797)","(-39.01002883911133\， 8.848329544067383)"
"1849","[0.24462446570396423\， 0.5045409202575684\， 0.10669110715389252\， 0.1422548145055771]","1.0","[0.0\， 0.0\， 0.0]","faces/f1849-0.json","Nishida","(1107.2542048577059\， 296.70611215462566)","(-38.106292724609375\， 7.83967399597168)"
"1851","[0.2525516152381897\， 0.4960937798023224\， 0.10252628475427628\， 0.13670171797275543]","1.0","[0.0\， 0.0\， 0.0]","faces/f1851-1.json","Nishida","(811.4280221291039\， 811.4889076702676)","(-37.12075424194336\， 8.496501922607422)"
"1852","[0.24968592822551727\， 0.5343769192695618\， 0.10645557940006256\， 0.14194077253341675]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1852-0.json","Nishida","(574.0574214820906\， 994.4136038712415)","(-38.82711410522461\， 6.536569595336914)"
"1854","[0.24634268879890442\， 0.507561206817627\， 0.10636373609304428\， 0.1418183147907257]","1.0","[0.0\， 0.0\， 0.0]","faces/f1854-1.json","Nishida","(-0.06341432771522634\， 1149.4818903017044)","(-39.26398849487305\， 7.986204624176025)"
"1855","[0.2463463842868805\， 0.4930998384952545\， 0.10256543010473251\， 0.1367539018392563]","1.0","[0.0\， 0.0\， 0.0]","faces/f1855-0.json","Nishida","(-297.73119717632784\， 1110.9095677746836)","(-37.70340347290039\， 8.256025314331055)"
"1856","[0.17956504225730896\， 0.6126000285148621\， 0.1079007238149643\， 0.1438676416873932]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1856-0.json","Nishida","(-575.4401087394357\， 996.5809026499579)","(-41.48042678833008\， 10.552573204040527)"
