"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"719","[0.49430254101753235\， 0.5250083804130554\， 0.11673106998205185\， 0.1568029373884201]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f719-0.json","Haruji","(430.28703366574206\， -115.28919274659972)","(13.462849617004395\， -13.481746673583984)"
"72","[0.4185500741004944\， 0.36639541387557983\， 0.2842576205730438\， 0.3818385899066925]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f72-0.json","Natsuhisa","(44.58833317069904\， -0.03340114653113782)","(-2.380523681640625\， 33.18584442138672)"
"720","[0.4099099040031433\， 0.5270722508430481\， 0.13357652723789215\， 0.17943114042282104]","1.0","[0.0\， -1.5707963705062866\， 0.5235987901687622]","faces/f720-0.json","N/A","(446.0644339977399\， 0.006768062713823519)","(-4.260870933532715\， -1.1103978157043457)"
"721","[0.5096248984336853\， 0.5009094476699829\， 0.12171690911054611\， 0.1635003238916397]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f721-0.json","Haruji","(431.48777234419515\， 115.61638275950206)","(17.85919189453125\， -13.315669059753418)"
"722","[0.411757230758667\， 0.5665291547775269\， 0.14384068548679352\， 0.19321882724761963]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f722-0.json","Haruji","(387.37369438753166\， 223.67967576694255)","(22.56173324584961\， -21.438068389892578)"
"728","[0.1509046107530594\， 0.8264180421829224\， 0.12059134244918823\， 0.16198837757110596]","1.0","[0.0\， 0.0\， -3.1415927410125732]","faces/f728-0.json","N/A","(-225.60901297774268\， 390.6967148957552)","(-32.14393997192383\， -15.205758094787598)"
"73","[0.30545327067375183\， 0.3832857012748718\， 0.26577135920524597\， 0.357006311416626]","1.0","[0.0\， 0.7853981852531433\， 0.5235987901687622]","faces/f73-0.json","Haruji","(43.638508569720784\， 11.67675671522717)","(14.773252487182617\， -23.348596572875977)"
"733","[0.695388674736023\， 0.661460280418396\， 0.10320045799016953\， 0.13862748444080353]","1.0","[0.0\， -1.5707963705062866\， 0.0]","faces/f733-1.json","N/A","(-438.6179674854879\， -117.50005366280259)","(-3.714805841445923\， -0.17799462378025055)"
"734","[0.699603259563446\， 0.6616512537002563\， 0.10275495052337646\， 0.1380290389060974]","1.0","[0.0\， -1.5707963705062866\， 0.0]","faces/f734-1.json","N/A","(-393.78456487568593\， -227.34002196918883)","(-25.5196533203125\， -8.869950294494629)"
"74","[0.2515116035938263\， 0.36779311299324036\， 0.30142921209335327\， 0.40490490198135376]","1.0","[0.0\， 0.0\， 0.0]","faces/f74-0.json","Haruji","(39.643260000493726\， 22.89086132172652)","(18.76451301574707\， -19.964038848876953)"
