f392-1.json.csv,0.018,1.11,0.81,1.83,0.00,0.00,1.29,0.00,0.00,0.00,0.00,0.91,0.21,0.62,0.00,0.46,0.81,0.59,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
f1021-0.json.csv,0.001,0.10,0.00,0.00,0.90,1.38,0.77,0.48,0.56,0.00,0.00,0.46,0.00,0.49,0.12,0.00,0.00,0.00,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
f1743-1.json.csv,-0.026,2.02,0.00,0.00,0.59,0.32,0.00,0.14,2.38,1.28,2.25,0.00,1.76,0.00,1.11,0.00,0.00,0.00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
f1743-0.json.csv,0.014,0.00,0.00,0.00,0.00,0.40,0.62,0.00,0.00,0.58,0.00,0.69,0.19,1.12,0.00,0.69,0.00,0.00,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
f1774-0.json.csv,0.001,0.78,0.38,0.18,2.20,0.09,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
f849-0.json.csv,0.005,1.26,0.41,1.22,0.14,0.00,1.07,0.09,0.00,0.00,0.00,0.50,0.36,0.00,0.00,0.00,0.00,0.00,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
f1987-0.json.csv,0.462,2.09,1.52,0.00,0.00,0.00,0.22,0.48,0.70,0.25,0.00,1.09,0.00,0.50,0.00,1.00,1.58,1.88,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
f286-0.json.csv,-0.128,1.64,2.31,1.36,0.42,0.00,0.08,0.00,0.97,0.34,0.71,0.44,0.41,0.09,0.00,0.75,1.19,0.60,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
f1657-0.json.csv,0.005,1.08,0.63,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.42,0.44,0.00,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
f1348-0.json.csv,0.024,1.19,1.64,0.00,1.50,0.00,0.00,0.18,0.00,0.00,0.00,0.01,0.00,0.27,0.00,0.08,0.56,0.00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
f1135-0.json.csv,0.032,0.91,0.00,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.34,0.29,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
f1102-0.json.csv,-0.342,1.90,2.02,0.00,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.86,0.00,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
f1074-0.json.csv,0.006,0.40,0.24,0.00,0.59,0.82,1.46,0.00,0.00,0.78,0.47,0.41,0.49,0.31,0.00,0.53,1.25,0.00,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
f1209-0.json.csv,-0.058,0.39,1.39,0.27,0.00,0.00,1.34,0.00,0.21,0.36,0.24,0.00,0.16,0.70,0.00,1.51,0.93,0.36,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
f1716-0.json.csv,-0.017,0.59,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
f1602-0.json.csv,-0.204,0.00,0.00,0.00,0.00,0.05,3.52,0.09,0.69,0.33,0.73,0.00,0.00,1.57,0.00,0.34,0.28,0.50,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
f1267-2.json.csv,0.010,0.00,0.00,0.73,0.92,0.11,0.00,0.00,0.00,0.60,0.00,0.73,0.53,0.00,0.85,0.00,0.00,0.00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
f1267-3.json.csv,0.000,0.94,0.00,1.54,1.97,0.00,0.00,0.00,0.00,0.01,0.00,1.04,0.59,0.00,0.00,0.00,0.00,0.10,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
f85-0.json.csv,-0.006,0.00,0.00,0.67,1.76,0.77,1.14,0.00,0.00,1.78,0.00,0.00,0.00,0.00,0.02,1.29,0.00,0.00,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
f733-0.json.csv,0.047,0.00,0.00,0.83,0.70,1.42,0.40,0.68,0.29,1.26,0.59,0.21,0.85,0.28,0.43,0.90,0.63,0.00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
f2046-0.json.csv,0.071,1.77,0.42,0.00,1.08,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.69,0.31,0.00,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
f1839-0.json.csv,-0.004,1.08,0.79,0.50,0.17,0.06,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.77,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
f1943-2.json.csv,-0.006,0.05,0.00,0.02,1.67,0.51,0.00,0.00,0.86,1.29,2.39,0.00,0.00,0.00,0.00,0.52,0.99,0.00,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
f403-2.json.csv,-0.000,0.55,0.27,1.11,0.56,0.87,2.92,0.67,1.69,1.60,0.87,0.11,0.65,0.61,0.00,2.19,0.00,0.42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
f1594-0.json.csv,0.035,2.23,0.49,1.32,1.80,0.52,1.17,0.56,0.79,0.90,0.84,0.00,0.11,0.00,0.45,0.03,0.00,0.00,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
f1594-1.json.csv,-0.011,0.60,0.52,0.12,0.63,0.00,0.00,0.00,0.09,0.41,0.09,1.43,2.93,2.71,0.00,0.09,0.32,0.15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
f145-1.json.csv,-0.289,0.86,1.29,0.00,1.99,0.00,0.00,0.00,0.19,0.37,0.15,0.00,0.00,0.00,0.00,1.38,0.00,0.00,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
f338-0.json.csv,-0.014,1.05,1.02,0.00,0.00,0.00,0.00,0.01,0.20,0.00,0.00,0.90,0.00,0.00,0.00,0.04,1.25,0.00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
f610-0.json.csv,0.026,1.06,0.41,0.74,0.55,0.00,0.00,0.00,1.22,0.08,0.00,0.11,0.00,0.21,0.00,0.56,1.05,0.00,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
