f392-1.json.csv,0.011,0.00,0.00,0.00,0.00,0.64,0.58,0.00,0.00,0.00,0.00,1.87,1.08,0.63,0.00,0.00,2.70,0.00,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
f392-0.json.csv,-0.085,0.34,0.00,0.00,0.00,1.28,2.15,0.78,0.12,0.00,0.12,0.72,0.68,0.47,0.22,0.00,1.44,0.00,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
f1987-1.json.csv,-0.021,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.34,0.78,1.83,0.19,0.00,0.00,0.00,0.00,1.03,1.00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
f1774-1.json.csv,0.402,0.49,0.22,0.00,2.95,0.00,0.00,0.09,1.07,0.00,0.00,1.09,1.02,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
f1509-0.json.csv,0.074,0.35,0.48,0.00,0.00,1.32,1.13,0.00,0.81,0.92,0.00,0.51,0.00,0.00,0.00,0.65,0.00,0.00,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
f1348-0.json.csv,-0.355,0.60,1.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,1.26,0.67,0.06,0.00,0.00,0.22,3.16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
f1660-0.json.csv,-0.001,0.00,0.00,0.92,0.46,0.00,0.80,0.00,1.56,0.00,0.95,0.68,1.03,1.25,0.00,0.00,0.00,0.00,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
f1721-0.json.csv,0.390,3.37,3.24,0.00,1.75,0.40,0.03,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.16,2.84,1.53,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
f1043-0.json.csv,0.276,0.00,0.00,1.05,0.98,0.00,0.00,0.44,0.00,0.00,0.52,0.86,0.00,0.67,0.14,0.11,0.00,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
f1209-1.json.csv,0.033,2.22,0.83,0.00,0.31,1.96,1.91,0.00,0.52,1.00,2.23,0.00,0.00,0.00,0.00,1.23,0.00,1.83,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
f1209-0.json.csv,-0.171,0.00,0.00,2.59,0.00,1.11,0.79,0.28,1.08,0.00,1.09,0.03,0.57,0.08,0.32,0.00,1.03,0.48,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
