,TimeNormalized,Identity,Value,Role,Title
2963,0.7613636363636364,Shizuko,0.027994081945664995,Love,Black River
2964,0.7617554858934169,Shizuko,0.02521588960604504,Love,Black River
2965,0.7633228840125392,Shizuko,0.020285190671833542,Love,Black River
2966,0.7648902821316614,Shizuko,0.5646604440727607,Love,Black River
2967,0.765282131661442,Shizuko,0.5404058814275601,Love,Black River
2968,0.7656739811912225,Shizuko,0.45154553649411255,Love,Black River
2969,0.7688087774294671,Shizuko,0.047051579150835465,Love,Black River
2970,0.7692006269592476,Shizuko,0.05045809384182953,Love,Black River
2971,0.7695924764890282,Shizuko,0.05421547252194103,Love,Black River
2972,0.7699843260188087,Shizuko,0.057693955939478236,Love,Black River
2973,0.7703761755485894,Shizuko,0.053691831406830426,Love,Black River
2974,0.7719435736677116,Shizuko,0.0634985347455066,Love,Black River
2975,0.7727272727272727,Nishida,0.07292776930086475,Protagonist,Black River
2976,0.7731191222570533,Shizuko,0.15768180766659512,Love,Black River
2977,0.7750783699059561,Nishida,0.22431739822313634,Protagonist,Black River
2978,0.7754702194357367,Nishida,0.222020386428202,Protagonist,Black River
2979,0.7770376175548589,Shizuko,0.18900421163756675,Love,Black River
2980,0.7774294670846394,Shizuko,0.19766281411623599,Love,Black River
2981,0.33620689655172414,Shizuko,0.12491891833763535,Love,Black River
2982,0.3365987460815047,Hitokiri,0.055127546390530746,Rival,Black River
2983,0.33699059561128525,Shizuko,0.16524940721537007,Love,Black River
2984,0.33738244514106586,Hitokiri,0.030038829069813033,Rival,Black River
2985,0.34247648902821315,Shizuko,0.020032084238440717,Love,Black River
2986,0.3495297805642633,Hitokiri,0.017967567965516906,Rival,Black River
2987,0.3510971786833856,Hitokiri,0.03572959988993407,Rival,Black River
2988,0.35540752351097177,Nishida,0.02542292271091018,Protagonist,Black River
2989,0.36246081504702193,Shizuko,0.08521534129855368,Love,Black River
2990,0.36363636363636365,Hitokiri,0.051130184802809175,Rival,Black River
2991,0.3652037617554859,Shizuko,0.06132470551662639,Love,Black River
2992,0.36559561128526646,Hitokiri,0.042679426783909236,Rival,Black River
2993,0.3695141065830721,Hitokiri,0.05420431480268051,Rival,Black River
